0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
5565063.978719963,9635176.678755648,8547356.17819836,18490489.82225806,15857477.033099797,14383341.902584571,18231817.208873402,6232519.606750684,3522619.7806372987,4787965.025405807,16434627.277982714,9817964.274203343,9673605.58863549,6368043.221253693,7944786.398316141,10068451.944040474,10770481.24709214,3297766.7771632625,13673104.845769854,2879496.384741747,6471392.182337802,17775350.84856352,4619609.872098696,8218686.408321774,11992522.900388278,11049004.952626925,13790001.255581638,14207870.66053548,8310105.581594832,20933654.25632814,7158893.51287663,6312732.423544243,12971001.48901885,7325736.768201559,7791241.577249745,6777699.441845118,29692672.54989849,6345702.862415269,6120804.4510868825,14595702.397545904,8906863.068269009,4317937.394734657,6413855.108319173,18496940.695916038,17151842.860215805,4632495.222497628,9361238.676126696,13558423.359665457,5318922.543488032,9208266.817074597,5169143.2041148245,10002665.98432907,6938772.773223113,6227518.674754462,2914159.0100400695,7631072.4442328885,18290684.717130665,10259109.521721054,12818855.003084674,8052337.111100372,15722141.319003463,17847393.374295972,9296913.619465424,14145725.754133329,6657903.873342545,5280526.8122753175,4823634.735752761,5806388.248121772,8958060.432721755,8842043.549488269,11782774.248801358,5594990.6235114485,9151275.3975086,16132422.76448559,10616548.372665338,7026880.442102486,10903997.287688123,4821991.337828033,5578511.58136246,8588557.522514818,7045298.302597405,8572166.467931349,7554560.263053531,9412380.224548995,9469052.13430965,11507988.559313303,4455850.971362054,8565899.690548314,9436500.76770183,7018163.6376607735,5659575.717170455,8154036.530181781,4241035.870932942,9650428.931305517,5965178.74481553,6256404.594451555,6784428.579801939,14437529.975679152,11352113.092522921,4437103.804704201
5927219.107986367,10502292.057023222,8895065.550100334,18031073.39899214,15738357.529407654,16186190.431825012,21040463.999326028,7191657.570677161,3420916.959840674,4908215.206669994,15591398.492606126,9724043.394919714,10344245.378945349,6346964.222139189,7174407.816265864,11522236.7576379,11139002.494521707,3776468.397753766,15614869.866676219,3196085.1038682894,7085417.703032831,17573728.09540417,5222874.373906916,9633755.309829585,13191105.7116336,13032946.395042162,14682145.767972678,15918636.965941824,8616357.537060648,21272735.28967301,8763080.150063423,6835685.89313091,14241350.875271767,7826324.876768978,8484603.358989106,7351258.279598178,28834459.41576621,6682211.65515881,6293790.250750074,15204963.967384007,9020607.02448349,4079153.1792836124,6061116.657479806,19159398.95320589,18992002.5043701,4949042.9095671605,10498812.915386844,14950865.57165929,6310680.658627035,9443869.133987717,6085178.428978702,11117901.384017576,6838781.789296546,6974091.389845576,2889057.8878544625,8252245.495408015,19622369.64935843,10568659.851047412,13441839.17185876,8716005.53473047,18593820.05011789,18530873.428114414,10181242.130804336,15261087.80817109,6687198.621703006,5920038.730683174,5479745.577288163,6033116.28724218,9795120.237387817,9094993.146576213,11217661.535641618,6071337.05912483,9884481.061014023,17298739.278965853,11655914.85911035,7606232.412100013,11706458.996980116,5313378.664390808,5229793.67847039,9649129.973400421,7976860.235599024,8916062.315797988,7294769.438190982,9718318.287002122,10485575.190351412,11565121.764967486,5020151.670426532,9415910.800944796,8791308.081875637,7103268.332927134,5904649.886870206,8045031.973521769,4615555.275417002,9860412.234273216,5855168.723596441,7034312.862175947,6719814.214193558,13354555.925824739,10968420.282575045,4699530.165498605
5802413.77861749,11548222.262959724,9347310.233161524,19397230.38064323,16154997.50879293,16533939.736643314,21713526.425899494,7116719.925252933,3621847.822322449,4986095.139217609,17284897.067873754,10524691.87933369,10227719.971391825,6768515.414214019,7664323.049181957,15487500.71303339,12919110.477915162,3628908.420012336,15613975.286090758,3510702.182359486,7129585.869736811,18407594.89456426,6347778.190224299,10691183.585238453,13789239.66826891,14229560.090238214,16830572.079192024,15963769.816862267,8917362.032714572,23927616.491211772,9204837.602972295,7486721.516367411,15218533.571399909,8598564.068288947,9187467.676383302,8071528.313954277,28099683.06110575,7526682.591102632,7200920.008595898,18908804.208615452,10755081.043126186,4191056.491675282,5983219.756857077,20579954.034660127,21126021.497119624,5326644.16143018,11618795.335259497,15050104.660221286,6211918.102825637,10967119.690027583,5879197.531682529,11390822.701343423,7004276.698586261,8111379.136486493,2707493.9941225145,8770379.263414461,19071189.79328479,13514854.979818363,13720243.373543397,9091409.636638073,19528962.472369213,21863640.34568136,11405070.934323378,17463922.661068,6243388.644119911,6670841.318442328,5365114.432891527,6485783.05312054,10183202.134631017,9465001.754305962,11697484.16993672,5956424.330406435,10831318.350802356,16455313.686620584,13493192.47206463,8513027.69598788,12876897.65223442,5636473.966971296,5717108.399156527,10386227.838839566,8223145.041924655,8311203.771017252,7114901.919977952,11656831.595989672,11351387.39142061,12221254.841283139,5137144.054296343,9417981.28941234,8744898.842124904,7908258.202917898,6502701.305884625,9416247.089093823,5200145.653655769,10137739.030444708,6562063.893392211,7820771.858847784,6582902.39955809,12941797.43029743,11020763.822710793,4293981.697090715
5838477.869596677,12319764.093126334,9801443.790216938,20062476.248800293,16612431.786478132,17542868.44850644,23439479.16957477,7710730.164862485,3500163.8394013923,5078977.866855846,17811420.187283944,10877479.259169146,10376056.791499024,7050944.5731255505,7685579.125302868,16526508.167533152,15518292.856237244,3953649.296976533,16634206.838128772,3681360.4465420954,7127877.415442515,20932799.10231266,6453086.7463766895,11362763.544795353,14179011.158612486,14276382.103093341,17884449.956677042,18242047.661167726,8871965.43379582,26763188.537162483,9095926.818032939,8098269.214266418,15680629.645353144,8393536.896492992,9862236.97672705,8536561.024756161,28853787.14508582,7156455.225536695,7508645.294393961,19492829.558892287,11714910.291737063,3961865.337459066,6226532.311167044,20627587.463012315,22725737.16435267,5778817.314811427,13064185.134306269,16611388.109619174,7097883.023722077,12072379.209500682,6413060.61447213,11826357.60111015,7306243.358819082,8428093.035552096,2748154.8507428598,9170985.166027661,19008496.706042066,13859720.91663922,13341033.047810365,9959549.651074473,21445075.613506813,23394969.55360266,11240237.283305803,18218264.057789158,6997494.853946935,8553039.356824975,5504007.770869467,6272355.474877322,10461959.385403994,9854973.143140314,12437375.042789295,5682550.781223599,11255685.505374301,18488672.190114345,16030227.304941652,8242520.17106328,12646294.619027534,5491635.828596244,6154193.514519194,12268777.016411314,7750428.26374634,8700837.395930238,7690307.354634028,11326948.700231267,11995814.27505495,12872111.542543698,5781785.118798813,9604328.89555065,9173610.792657446,8183431.431089804,6900370.348747715,10306587.7181645,5769007.221546581,11671394.424317693,6789530.731069255,9265438.654423248,6629653.7031106725,14655843.466233,12342916.646760028,4384926.538075146
5487717.558144871,12985220.317074422,11545769.71866767,21838073.28945055,18029364.923880376,16672446.145489775,25385977.779071413,7732049.9869521,3115276.0496276943,5149267.275464982,20091969.93156637,12336288.455073483,9254442.036327507,6999965.110045252,8907168.725475933,18213227.750905905,15864585.535463504,4297487.938856549,16699700.854270853,4076628.86735621,8778003.204808846,21440055.869712457,6917436.078475794,12538774.775424808,17457237.214217633,15536276.698161792,18734473.222951375,18018787.127584793,9690857.136129038,27904480.160652727,9827023.093922425,8974196.688340232,17788658.428397126,8762075.190846514,11837820.32367237,8292791.69202251,30077460.68222472,7335883.128156833,7228366.243005499,22753516.202016674,10702635.456307212,4309568.6581123425,6638579.55584546,22754900.002756163,22145035.55845514,6172533.834638169,14410955.742607638,17171088.25620174,8059200.764413727,14476802.846823221,6883708.188940679,12762559.002863135,8535664.106026249,8293549.107236931,2872552.755164546,7764555.761649999,20805508.254129905,15492616.916937124,13615982.00593837,9777075.298036875,23331211.502920233,24841142.86501465,12415009.695577387,19838029.19820074,6779176.956675132,8241109.23035552,5530418.409689657,6536856.532539606,11554544.973539859,10992464.277787294,12197917.11558289,5727279.925279037,11857830.64532773,20109614.715720642,16589927.432942716,8175759.8093927875,14997756.57085865,5556440.030186179,6681476.565076819,12915739.419157181,8206182.73274425,10101015.888434067,9372335.78383218,11485839.634457584,12898208.438347358,15704801.350615509,6018360.173006369,10246037.992680753,10475788.028860707,9456182.113667775,6973865.637938729,12238799.557871317,6293541.064814283,11398105.852284933,7640998.391570179,10638574.287580408,6815358.065543418,14207297.96471437,11933158.407255832,4560774.046132933
5810976.468041474,14577622.62855184,12596913.176756866,23952474.74458287,19724686.102871064,19366524.311508026,32355321.648650795,8976443.40101352,2812652.669559695,5134645.167672144,24128082.976177722,11767227.529870555,10025267.869157512,6987907.968133317,8966116.64873315,21774803.69023205,16720679.908012375,4497812.5752158,17566907.599424332,4543387.685637052,8830952.487498276,22353731.603399172,6428788.090750686,13800202.702594198,19187757.729945518,16273079.606120074,18290245.447012313,19331839.332691267,10556958.21017817,30389532.69906714,9537713.861757297,9376772.77296822,19702620.118024066,9135079.725069577,12498103.972249929,8212779.466969229,38151348.34893085,8720710.580572499,7797115.016256532,23059792.575396832,10797019.288989374,4372105.795904289,6346669.143592903,27468034.80185885,21281807.711851135,6104362.88420676,16251584.156863943,19826888.4649091,7925926.709908443,18091783.061318286,7239739.390308772,12572139.217276428,8389714.860998703,8601730.668807894,3063389.3701537745,8054704.789578584,21620754.70567867,16597311.14678951,14279933.72889932,9914133.052658416,26655391.658833794,26186176.984837264,14154204.04198407,22183703.10240666,7261915.40905737,8944941.04535582,6411396.440674018,6735290.15243851,12135356.010538656,10538435.536303118,12226184.581513653,6186447.567677643,13242703.626114376,24214843.26530499,16016666.523008343,8160164.904622225,17923190.787068307,5184030.878443215,6900175.049190928,13247512.780315822,9490247.9247084,10645236.048513088,9835501.086856274,12004127.816596441,12522617.663874501,17032165.620780155,5540475.116908912,10902422.398653384,10432624.308402214,9560857.42389835,7241499.332984099,11875924.094517455,6247995.235456796,11968725.302421693,8160009.533775102,10521275.642648522,7390608.394261874,15599005.367656447,12005455.61084041,4814415.023353468
6041330.202175299,16172682.355224978,12794449.22801089,26629215.663028114,21363367.02436597,21039344.70066738,34036535.22843221,9791496.560934229,3066207.432648215,5454555.0936542,25334798.509749666,12452396.433987936,10342910.92447327,7023013.590144953,8952714.268087488,23686367.589556586,16094518.724140525,4121698.914869114,20117715.133504212,4167641.573940956,9567686.005379023,24424822.719832048,6742820.2151058735,14502102.626675386,19909553.344774935,16064391.975609753,18962943.09508819,18748630.91560294,10649649.480254844,32089525.842813235,10593222.7784091,10564980.015467182,24110361.701293148,9045101.571197564,13546656.634963222,9568216.782730782,40165632.41360415,9907793.48311716,8037073.981943667,25047908.07607842,11281399.743609834,4676630.3002981935,6411095.485393875,28805881.238288894,23502700.523284186,7413835.993528094,16654485.848042328,19583698.71951644,9358666.753550138,19626597.634837475,8091580.611306359,13928301.507040504,8516675.781493431,8616348.463239118,3173233.5734979557,7785133.082200775,23272702.393366974,15244624.946274355,14690441.811831396,11134100.119672924,27449334.171437137,29784823.35516546,15491465.805151835,24707867.03439243,7594278.14530856,8885368.516889432,7150509.368666807,6439171.947105477,11689869.875521341,11330678.413077768,12735612.342072986,6993380.278315678,13424013.399461849,26940459.260036625,18093951.60643059,8310259.684983062,19710382.065071143,5929959.041834928,6483562.934338046,12743657.547256716,10822908.63589168,10103203.374679375,9832396.707669687,12488800.60698487,12625283.053940311,19998585.863396905,5778920.109201033,11072282.601454616,10741200.601631176,9697643.991751097,7334149.388044242,12998235.568584178,6781447.515442748,13120185.169891154,7997601.365439284,11571155.109514557,7175153.0262538595,16487862.834488794,14306670.490774795,4566153.843019416
6876802.569969581,17555339.316492602,16341794.84495686,28213385.053384036,22954704.736279942,23009717.820135035,37359877.03070812,10277800.390695805,3173632.4566465695,5753650.314955517,29907526.041649863,13136267.226330973,11368407.828900468,6878212.837831057,10300306.31198264,24434604.937294293,15758241.477613652,4644863.550550329,19499288.378470544,4458230.081354411,9358266.409680977,26826277.50235908,6471518.677179262,14180063.366214693,21306537.339289155,16104101.352579694,22423206.04964517,20206322.91535808,10943014.226028755,33478645.77839484,11501886.081976295,10281308.252075758,26073521.601854015,8673019.579273455,13034014.63082825,9605331.24931554,44666037.70293314,10929794.480084557,7286868.197461804,30218724.74846331,12027363.426892024,5926601.747048415,6993508.353914451,31611378.074514177,28797270.77470109,7734270.249865236,17701080.459661063,22745095.263014615,9596716.970729262,20362757.664978184,8229550.74524728,14904262.862607244,7685595.152191674,10473535.586688733,3310963.0130901774,8299016.122695576,28585428.465411194,18667801.336343776,16153569.432082385,12401013.88115947,31631067.085357502,38452622.3320101,15206489.099563919,24781886.20166608,8815433.333477862,9474152.548206449,8045420.592278566,6524852.727495176,12736445.111586867,11654341.898670718,12260298.189568467,7409300.934884101,14490045.494020957,30589231.54361242,18076424.301118493,8338391.396039778,20519709.837689698,6002825.611373366,8072703.0801558,13686040.343655266,10639890.990229828,9638113.937304854,9454777.983227575,13311900.763956778,13668750.678082902,23315823.24757754,5979936.644878963,13490008.230919082,11645175.887766104,11464356.286150472,6941955.625715904,13182671.84617281,7048794.871914567,13600814.488385597,9331504.494127776,12333172.99225783,7645633.988520136,16940824.184904516,13815797.753079176,4711920.013640475
6952500.076466346,16207577.551229406,17174770.571671758,28708913.88197019,25777961.02336545,24682920.81076293,40128598.01353125,10935297.794119984,3288723.9993653763,5785330.7013097,31248684.278288715,13380532.387843866,13277659.300124768,7645997.934904259,10979972.608424619,22287451.850435197,16824605.35659878,4796583.768714425,20782618.375544317,4435883.22423663,10304504.301672677,32566243.76523591,7691448.2807420455,14227871.133044265,22397772.7299845,18060736.941192422,27067744.127301987,20715362.70663427,12059723.905568685,34327333.83276906,13739254.887811612,12087790.094225157,27560637.95090933,8832629.911565768,13949633.43357386,10871793.804299887,50228331.069928244,11812111.974374335,7033885.780026503,35273851.62985621,13949033.721235178,6283493.313215271,7737691.693382682,34095939.901178785,28604025.774042625,8569152.431024602,18471724.688667692,24790971.77229671,10545363.404207043,24938575.850035906,8596957.02847749,18265060.158922926,7483076.770932236,11254611.86941051,3533105.387853048,8741344.974382563,29847913.609490976,20888547.292097606,17319508.581592835,11799552.889004366,36544873.23052259,41306330.51908575,15558300.578908022,30212896.079946242,10632507.59376686,9491567.906529333,8574432.54190233,7707069.164069107,12828263.771284577,11497351.353074912,12318320.460762639,7757073.000290634,13391317.315052338,32736647.835373692,22780697.333304167,9401823.755483828,22371873.89738529,6632022.187614651,8869094.221382141,15867597.655956754,12127074.86675088,10533034.375221124,10650231.667698903,15615228.650816165,14997109.110403694,23017992.845928155,5928491.180486718,15888306.658245519,12351465.534856508,14827265.357605819,7621802.897560909,15031137.197374698,7748376.944890865,14567403.295235237,9718627.545131175,11878209.222647993,8155165.80490138,21245202.88571506,16430426.215507135,5023433.294255024
7603355.663645729,17093126.395611122,16114115.637972595,37275759.14239888,24474702.01418557,25808226.84604545,43380587.218006365,11139681.678969968,3097237.865991102,6377657.752771921,34520766.79107152,13964180.835280068,14425504.698737677,8134967.644973408,10333380.403577909,23023225.26977887,17683082.378312897,5207486.467154731,23066378.545068383,4473062.136892181,10027115.877042951,33970050.67210595,8377166.4814244285,15076103.273466475,26008367.353786793,20721307.476773016,28979353.41980175,18398924.84625071,12887901.936376639,40466217.44391705,12896570.51378582,12485983.04845269,30498196.34860511,8080014.956219923,13778392.854207065,11290134.565380428,58840101.165296614,11674248.054741882,8119857.585166558,37900909.60002042,13772145.921170728,6111536.022246085,8434498.576488988,36281482.06388387,32194111.798664495,8865050.859336723,19033860.159773715,27772334.536780734,9482212.062126443,24479691.68211037,9031615.96155369,18263611.809768613,9170047.77652508,11255315.992231352,3833321.6756130634,8899047.98755207,31728665.518214464,24403111.081860237,20009893.69796259,13841517.235485084,39512852.73656115,45983186.271736205,15495061.396834932,28172541.60953305,11295322.110944923,9968352.165800845,9358683.795234364,7727741.564011499,11704888.639607115,11639865.766505495,13610655.97812292,8930997.659528013,13192181.31521127,33266770.23149846,29815178.21672503,11172029.416110614,24152567.893654928,6823520.976888883,10857951.89396638,14185553.261026777,11561762.773501078,11211714.341275811,11295395.062989686,15083470.829962209,16149706.182746531,26379932.22748685,6158905.747016814,18157345.47917241,12267042.265860159,16871600.98812045,8105588.01410228,18406510.019400537,8589741.124833187,16022168.840181641,12158829.498405548,11607084.64158201,7638991.807612624,22438999.169680003,18929996.290042162,5448706.5858155005
7529390.823577054,18098851.78025675,15881183.297700964,36937684.37088916,22870018.005832568,30176482.89259824,45474262.377560556,10941183.434400845,3091635.0056564235,5994471.642406226,41074265.83787157,14945529.49646478,13758605.836013466,8431581.947772244,10467224.552717146,24538145.10232706,18397961.93950832,5165232.65564739,26220143.224734712,4916326.683140634,10071420.797094248,33342463.221675977,8579565.035037886,15890609.348553568,26800196.667934,21871910.16209606,29753077.98405299,19363581.785740156,13840235.45255236,46470340.75176827,13774469.345850978,13270001.010988668,36164885.14942736,7893989.645555189,14269419.455050737,12170697.012398344,68883559.15490992,11730628.331768733,8553537.59697176,43632612.782397255,13381043.775206067,7400067.251798909,8700674.449537363,36266513.31855666,31382959.07640039,9231078.019914193,21427116.15356088,31639785.321171947,9844894.031684168,26844794.322575845,9166188.886325981,19378052.214749932,9268391.40100738,12161886.6098121,4266532.199167918,9241072.043059167,33685888.75759001,27006736.8671951,18568275.373251855,14042505.506099537,41270850.112486444,51187557.03339674,15153472.845052917,28262663.035795264,12294831.665423393,10813064.958074316,8828963.183131076,7540298.63457541,12143494.6192412,11455420.189619143,15507347.739940781,9019366.140848184,14430577.15884991,37212863.97300041,33480990.509118482,11186122.884497263,27976915.70261527,7302480.253767668,11809061.61797915,15620588.047807321,14300850.237277582,12287034.27567324,13243458.310824685,16427544.705347706,18203885.95902077,25499648.907478616,5912253.940995781,17561945.551147167,13825979.094139505,20193614.39254242,8805352.268470883,19003766.512927085,9626858.903060824,17657518.62152688,12963502.012866883,12347565.558668228,8091912.573630099,22489117.330950215,19405254.253829226,5405645.115822774
7771927.534556458,20434272.32042475,16983370.5858592,38576350.303905606,22757787.413774244,32081204.370434187,46637705.77299698,13070276.638645586,3391327.002934479,5834923.899279907,42317682.90905966,16327293.693649258,13915873.271021025,8640469.016141813,10654096.256496763,25286761.52218473,18158547.06713407,5350954.885357017,26644974.99398315,5080305.727997476,10854258.200883875,35387422.78096493,9029778.318330709,15652438.345427768,28917497.406536356,21596586.960539863,33968915.10639587,19162771.793368038,13476004.197899189,46852338.53766982,12965778.783197362,14286610.11205582,36418839.057368,9409920.505330702,16375283.764491908,12310215.266717814,75629056.32119602,13860872.37810592,9550258.5515371,47349711.95839676,13124876.018922262,7639642.501310861,9138835.645916425,41655268.32265672,34288224.73872222,10427758.490266439,23893602.5161487,32510194.007726148,10948176.149119519,27455308.98738219,10937963.31081219,20240887.82098523,9259821.316710155,13373138.195660869,4523201.692469252,10859464.978383247,33386096.40209364,29877469.399984658,20576647.53847633,19108825.02800925,50970344.481003754,52791592.14048636,15648488.686614683,31636092.879599646,14369560.419186365,10928786.603519648,9559125.592588775,8280154.70862789,11204819.83186533,12031209.472727831,17245652.592763323,9347440.102314427,14742683.768105987,39920529.41797318,38392914.429139175,10774770.507230375,30399919.05492689,7059735.98683726,11252787.833965788,14813525.500050273,15211346.274798103,13001654.803989638,15194685.95276295,17112638.7176006,19687639.30212726,27165644.015546273,6750196.205134921,16219680.243049294,13816301.949803676,23285189.948213227,9015020.939882789,20747697.222215973,10890805.154346598,19008060.5207437,14457742.712791283,14554529.592802566,9117697.322569517,20805160.92075316,20991016.273859717,5331082.07473336
8408320.025529986,24198303.85589669,17234822.490657467,38389302.85590952,25610465.154174592,39094454.23388676,45919116.88560335,12913173.293870546,3675875.196288366,6785992.762657164,44712879.174973994,16201405.319278676,16526151.22849679,8987942.50109012,11402381.476863232,27810145.858046733,17079301.642046258,5197216.613886423,29238036.18979705,5685795.58123987,11265816.365527386,32490530.04921212,10332969.647670683,17558261.42361553,34351741.04932854,23118321.07015085,40677490.07166576,19891910.01843977,15981758.195623677,50050024.535053805,13735797.3804384,16436373.288849078,39757296.143986546,10318374.79067729,18596508.876382746,13964683.251260638,85549719.70005122,15524740.66520027,9412520.998941913,51987074.779624626,14388741.15769279,7895453.060045976,9370672.149386117,44551564.1138818,40922565.40987451,11290036.67512256,23494184.847322885,34474409.285003856,11998987.443176217,27540876.360833988,11689041.372638032,22547340.70600425,8713916.391513223,11985018.775916275,4933102.485517403,12137571.015447663,38957280.10989267,32619301.901772328,23212949.134747602,19987101.798647646,60209504.76369873,54488817.58696923,14887982.083201028,32228657.48530881,15137245.104177011,12574184.50648811,9881421.241267368,8467053.719872102,12069727.072576884,11713212.392323919,18181785.090739317,10650294.279809475,15368986.368086794,43847347.89469841,42558029.712749094,11181683.493826387,30490003.390702754,6921340.949949738,12464308.71669335,14427933.811902318,15458315.155278485,12817544.362089075,17235251.706886422,19103609.15305509,21481756.809791006,28479055.11739646,6912694.46980706,17648390.876076564,14524116.18210299,23563071.511191543,8977010.36054039,22058506.890686825,9950426.739510126,18069476.50714843,14796124.271565758,16831505.503380254,9957837.741166884,23766179.918616444,21523387.800156146,5706529.605374662
9765963.918313622,26903796.276560392,17748713.318310898,39880861.588388115,28916420.92206161,39540386.32332617,50970870.39640942,14453608.63638514,4146979.825237522,7277389.833528491,47822098.70122074,17546044.53694769,18170606.97351992,10134828.237860277,12844454.147373516,32137381.96342338,20603713.549794458,5428778.426423585,28092474.660080165,6542013.908642434,11691481.16420656,34652618.03388574,11562028.036634633,18565237.2840687,39943116.16054295,22987426.829214737,47352442.23992282,20009214.445144918,17720081.62428327,57771428.07905026,14919793.679600593,14295312.778487548,48333203.52630347,10599212.173164828,21499268.045890734,15286849.67413424,83272091.5695312,17443036.498933833,9538103.98514689,49707182.00858405,13152449.378475197,8395208.422776356,10456920.16114347,48589851.16604242,45250344.06462514,10497935.567120865,26155562.375184745,33810899.172163084,12227316.459767293,31047343.761530906,12693852.18107009,23118124.7655947,9163470.683765652,12841927.903220806,4790089.3078438025,12240215.89435466,43059684.66148029,34134331.242071494,24405601.894766845,22198211.314457163,68837841.89396116,63057891.724735275,16493895.171223037,36881773.06845398,13911157.829497274,14814135.73817043,10184231.723129582,8460432.886883326,13913936.248324245,11124999.663844405,18851021.944511235,12051004.513997031,16109021.372091237,49562904.83715804,52473060.494581476,11930539.745050412,36024250.67151958,7892341.419536725,13104840.756961565,14133053.796531636,16816299.862029023,14541552.22731147,19454468.36580453,25432314.087160952,23691077.752881683,33153623.12124781,6825934.922513427,18737641.653160337,15607388.12792721,21715131.70379579,9437930.438601032,21722056.08415733,9801476.730785217,18993227.109572574,16793091.961282384,17299121.036896378,11165210.011743244,24917706.90662484,25497603.9327493,5622613.014778761
